Expert_ID,Category,Coder_Topic,Coder_Theme,Respondent_Themed_Group,Respondent_Themed_Group_Name
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.9,Contaminación,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.10,Ecología,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.11,Ecosistemas,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.12,Especies clave,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.13,Evolución,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.14,Geografia,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.15,Impactos del cambio climático,Tema 4,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.16,Oceanografía física,Tema 1,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.17,Pesquerias,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.18,Productividad,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.19,Regulación de la biodiversidad global,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.20,Resiliencia,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.21,Restauración ecológica,Tema 3,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Parámetros no biológicos en el estudio de los ecosistemas marino
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,Aspectos biológicos en el estudio de ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,contaminación e impacto ambiental
Expert_025,Biodiversidad en Mares Mexicanos,2.1.22,Servicios ecosistemicos,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,Relacion humana con el medioambiente
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,Aspectos biologicos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,Parámetros no biológicos enel estudio de las Ciencias Marinas
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,Parámetros no biólogicos en el estudio de la Biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,Aspectos humanos enfocados al estudio del impacto ambiental antrópico la
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,la biología marina
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,estudio de la contaminación
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,no procede
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,estudio de la relacion humano.ecosistemas marinos
Expert_025,Biodiversidad en Mares Mexicanos,2.1.23,Sustentabilidad,Tema 2,Parámetros no biológicos en el estudio de los ecosistemas marino
